,cell_num,file_name,mh score,kg score
4373,12,5500000014_63X_20190816_S2_P10_C5_annotations_corrected.Actn2_cell12.jpg,3,4
4374,13,5500000014_63X_20190816_S2_P10_C5_annotations_corrected.Actn2_cell13.jpg,3,3
4375,1,5500000014_63X_20190816_S2_P11_C2_annotations_corrected.Actn2_cell1.jpg,3,3
4376,2,5500000014_63X_20190816_S2_P11_C2_annotations_corrected.Actn2_cell2.jpg,3,3
4377,3,5500000014_63X_20190816_S2_P11_C2_annotations_corrected.Actn2_cell3.jpg,4,4
4378,4,5500000014_63X_20190816_S2_P11_C2_annotations_corrected.Actn2_cell4.jpg,3,3
4379,5,5500000014_63X_20190816_S2_P11_C2_annotations_corrected.Actn2_cell5.jpg,3,4
4380,6,5500000014_63X_20190816_S2_P11_C2_annotations_corrected.Actn2_cell6.jpg,3,3
4381,7,5500000014_63X_20190816_S2_P11_C2_annotations_corrected.Actn2_cell7.jpg,2,2
4382,8,5500000014_63X_20190816_S2_P11_C2_annotations_corrected.Actn2_cell8.jpg,3,3
4383,9,5500000014_63X_20190816_S2_P11_C2_annotations_corrected.Actn2_cell9.jpg,3,2
4384,10,5500000014_63X_20190816_S2_P11_C2_annotations_corrected.Actn2_cell10.jpg,3,3
4385,11,5500000014_63X_20190816_S2_P11_C2_annotations_corrected.Actn2_cell11.jpg,3,3
4386,1,5500000014_63X_20190816_S2_P11_C3_annotations_corrected.Actn2_cell1.jpg,3,4
4387,2,5500000014_63X_20190816_S2_P11_C3_annotations_corrected.Actn2_cell2.jpg,3,3
4388,3,5500000014_63X_20190816_S2_P11_C3_annotations_corrected.Actn2_cell3.jpg,3,3
4389,4,5500000014_63X_20190816_S2_P11_C3_annotations_corrected.Actn2_cell4.jpg,3,3
4390,1,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell1.jpg,3,4
4391,2,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell2.jpg,3,4
4392,3,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell3.jpg,3,3
4393,4,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell4.jpg,3,3
4394,5,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell5.jpg,3,3
4395,6,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell6.jpg,3,3
4396,7,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell7.jpg,3,3
4397,8,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell8.jpg,3,2
4398,9,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell9.jpg,3,4
4399,10,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell10.jpg,3,4
4400,11,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell11.jpg,3,3
4401,12,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell12.jpg,3,4
4402,13,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell13.jpg,3,3
4403,14,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell14.jpg,3,3
4404,15,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell15.jpg,3,3
4405,16,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell16.jpg,3,3
4406,17,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell17.jpg,3,3
4407,18,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell18.jpg,3,3
4408,19,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell19.jpg,3,3
4409,20,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell20.jpg,3,3
4410,21,5500000014_63X_20190816_S2_P11_C4_annotations_corrected.Actn2_cell21.jpg,3,3
4411,1,5500000014_63X_20190816_S2_P11_C5_annotations_corrected.Actn2_cell1.jpg,3,3
4412,2,5500000014_63X_20190816_S2_P11_C5_annotations_corrected.Actn2_cell2.jpg,3,3
4413,3,5500000014_63X_20190816_S2_P11_C5_annotations_corrected.Actn2_cell3.jpg,3,3
4414,4,5500000014_63X_20190816_S2_P11_C5_annotations_corrected.Actn2_cell4.jpg,3,3
4415,1,5500000014_63X_20190816_S2_P12_C2_annotations_corrected.Actn2_cell1.jpg,3,4
4416,2,5500000014_63X_20190816_S2_P12_C2_annotations_corrected.Actn2_cell2.jpg,3,4
4417,3,5500000014_63X_20190816_S2_P12_C2_annotations_corrected.Actn2_cell3.jpg,4,4
4418,4,5500000014_63X_20190816_S2_P12_C2_annotations_corrected.Actn2_cell4.jpg,3,4
4419,5,5500000014_63X_20190816_S2_P12_C2_annotations_corrected.Actn2_cell5.jpg,3,3
4420,6,5500000014_63X_20190816_S2_P12_C2_annotations_corrected.Actn2_cell6.jpg,0,0
4421,1,5500000014_63X_20190816_S2_P12_C3_annotations_corrected.Actn2_cell1.jpg,3,2
4422,2,5500000014_63X_20190816_S2_P12_C3_annotations_corrected.Actn2_cell2.jpg,3,3
4423,3,5500000014_63X_20190816_S2_P12_C3_annotations_corrected.Actn2_cell3.jpg,3,3
4424,4,5500000014_63X_20190816_S2_P12_C3_annotations_corrected.Actn2_cell4.jpg,0,0
4425,5,5500000014_63X_20190816_S2_P12_C3_annotations_corrected.Actn2_cell5.jpg,3,2
4426,6,5500000014_63X_20190816_S2_P12_C3_annotations_corrected.Actn2_cell6.jpg,3,3
4427,7,5500000014_63X_20190816_S2_P12_C3_annotations_corrected.Actn2_cell7.jpg,0,0
4428,8,5500000014_63X_20190816_S2_P12_C3_annotations_corrected.Actn2_cell8.jpg,0,0
4429,9,5500000014_63X_20190816_S2_P12_C3_annotations_corrected.Actn2_cell9.jpg,3,3
4430,10,5500000014_63X_20190816_S2_P12_C3_annotations_corrected.Actn2_cell10.jpg,0,0
4431,11,5500000014_63X_20190816_S2_P12_C3_annotations_corrected.Actn2_cell11.jpg,3,3
4432,1,5500000014_63X_20190816_S2_P12_C4_annotations_corrected.Actn2_cell1.jpg,3,3
4433,2,5500000014_63X_20190816_S2_P12_C4_annotations_corrected.Actn2_cell2.jpg,3,4
4434,3,5500000014_63X_20190816_S2_P12_C4_annotations_corrected.Actn2_cell3.jpg,4,4
4435,4,5500000014_63X_20190816_S2_P12_C4_annotations_corrected.Actn2_cell4.jpg,-1,-1
4436,5,5500000014_63X_20190816_S2_P12_C4_annotations_corrected.Actn2_cell5.jpg,3,4
4437,6,5500000014_63X_20190816_S2_P12_C4_annotations_corrected.Actn2_cell6.jpg,3,4
4438,7,5500000014_63X_20190816_S2_P12_C4_annotations_corrected.Actn2_cell7.jpg,3,4
4439,8,5500000014_63X_20190816_S2_P12_C4_annotations_corrected.Actn2_cell8.jpg,4,4
4440,1,5500000014_63X_20190816_S2_P12_C5_annotations_corrected.Actn2_cell1.jpg,3,3
4441,2,5500000014_63X_20190816_S2_P12_C5_annotations_corrected.Actn2_cell2.jpg,3,3
4442,3,5500000014_63X_20190816_S2_P12_C5_annotations_corrected.Actn2_cell3.jpg,3,3
4443,4,5500000014_63X_20190816_S2_P12_C5_annotations_corrected.Actn2_cell4.jpg,3,3
4444,5,5500000014_63X_20190816_S2_P12_C5_annotations_corrected.Actn2_cell5.jpg,3,3
4445,6,5500000014_63X_20190816_S2_P12_C5_annotations_corrected.Actn2_cell6.jpg,-1,-1
4446,7,5500000014_63X_20190816_S2_P12_C5_annotations_corrected.Actn2_cell7.jpg,3,4
4447,1,5500000014_63X_20190816_S2_P13_C2_annotations_corrected.Actn2_cell1.jpg,3,3
4448,2,5500000014_63X_20190816_S2_P13_C2_annotations_corrected.Actn2_cell2.jpg,3,4
4449,3,5500000014_63X_20190816_S2_P13_C2_annotations_corrected.Actn2_cell3.jpg,3,3
4450,4,5500000014_63X_20190816_S2_P13_C2_annotations_corrected.Actn2_cell4.jpg,3,3
4451,5,5500000014_63X_20190816_S2_P13_C2_annotations_corrected.Actn2_cell5.jpg,4,5
4452,1,5500000014_63X_20190816_S2_P13_C3_annotations_corrected.Actn2_cell1.jpg,3,2
4453,2,5500000014_63X_20190816_S2_P13_C3_annotations_corrected.Actn2_cell2.jpg,3,3
4454,3,5500000014_63X_20190816_S2_P13_C3_annotations_corrected.Actn2_cell3.jpg,3,3
4455,4,5500000014_63X_20190816_S2_P13_C3_annotations_corrected.Actn2_cell4.jpg,3,3
4456,5,5500000014_63X_20190816_S2_P13_C3_annotations_corrected.Actn2_cell5.jpg,3,2
4457,6,5500000014_63X_20190816_S2_P13_C3_annotations_corrected.Actn2_cell6.jpg,3,3
4458,7,5500000014_63X_20190816_S2_P13_C3_annotations_corrected.Actn2_cell7.jpg,3,2
4459,8,5500000014_63X_20190816_S2_P13_C3_annotations_corrected.Actn2_cell8.jpg,3,3
4460,9,5500000014_63X_20190816_S2_P13_C3_annotations_corrected.Actn2_cell9.jpg,3,2
4461,1,5500000014_63X_20190816_S2_P13_C4_annotations_corrected.Actn2_cell1.jpg,3,3
4462,2,5500000014_63X_20190816_S2_P13_C4_annotations_corrected.Actn2_cell2.jpg,4,4
4463,3,5500000014_63X_20190816_S2_P13_C4_annotations_corrected.Actn2_cell3.jpg,4,4
4464,4,5500000014_63X_20190816_S2_P13_C4_annotations_corrected.Actn2_cell4.jpg,3,3
4465,5,5500000014_63X_20190816_S2_P13_C4_annotations_corrected.Actn2_cell5.jpg,5,4
4466,6,5500000014_63X_20190816_S2_P13_C4_annotations_corrected.Actn2_cell6.jpg,3,4
4467,7,5500000014_63X_20190816_S2_P13_C4_annotations_corrected.Actn2_cell7.jpg,3,4
4468,8,5500000014_63X_20190816_S2_P13_C4_annotations_corrected.Actn2_cell8.jpg,3,3
4469,9,5500000014_63X_20190816_S2_P13_C4_annotations_corrected.Actn2_cell9.jpg,4,4
4470,10,5500000014_63X_20190816_S2_P13_C4_annotations_corrected.Actn2_cell10.jpg,3,4
4471,1,5500000014_63X_20190816_S2_P13_C5_annotations_corrected.Actn2_cell1.jpg,3,3
4472,2,5500000014_63X_20190816_S2_P13_C5_annotations_corrected.Actn2_cell2.jpg,3,3
4473,3,5500000014_63X_20190816_S2_P13_C5_annotations_corrected.Actn2_cell3.jpg,5,5
4474,4,5500000014_63X_20190816_S2_P13_C5_annotations_corrected.Actn2_cell4.jpg,2,2
4475,5,5500000014_63X_20190816_S2_P13_C5_annotations_corrected.Actn2_cell5.jpg,4,4
4476,6,5500000014_63X_20190816_S2_P13_C5_annotations_corrected.Actn2_cell6.jpg,3,4
4477,7,5500000014_63X_20190816_S2_P13_C5_annotations_corrected.Actn2_cell7.jpg,3,4
4478,8,5500000014_63X_20190816_S2_P13_C5_annotations_corrected.Actn2_cell8.jpg,3,4
4479,9,5500000014_63X_20190816_S2_P13_C5_annotations_corrected.Actn2_cell9.jpg,3,4
4480,10,5500000014_63X_20190816_S2_P13_C5_annotations_corrected.Actn2_cell10.jpg,3,4
4481,1,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell1.jpg,3,4
4482,2,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell2.jpg,3,4
4483,3,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell3.jpg,3,3
4484,4,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell4.jpg,3,3
4485,5,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell5.jpg,3,2
4486,6,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell6.jpg,3,3
4487,7,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell7.jpg,3,3
4488,8,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell8.jpg,3,3
4489,9,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell9.jpg,3,3
4490,10,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell10.jpg,3,3
4491,11,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell11.jpg,3,4
4492,12,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell12.jpg,3,3
4493,13,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell13.jpg,3,3
4494,14,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell14.jpg,3,4
4495,15,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell15.jpg,3,3
4496,16,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell16.jpg,3,3
4497,17,5500000014_63X_20190816_S2_P14_C2_annotations_corrected.Actn2_cell17.jpg,3,4
4498,1,5500000014_63X_20190816_S2_P14_C3_annotations_corrected.Actn2_cell1.jpg,4,3
4499,2,5500000014_63X_20190816_S2_P14_C3_annotations_corrected.Actn2_cell2.jpg,3,4
4500,3,5500000014_63X_20190816_S2_P14_C3_annotations_corrected.Actn2_cell3.jpg,3,3
4501,4,5500000014_63X_20190816_S2_P14_C3_annotations_corrected.Actn2_cell4.jpg,3,4
4502,5,5500000014_63X_20190816_S2_P14_C3_annotations_corrected.Actn2_cell5.jpg,3,2
4503,6,5500000014_63X_20190816_S2_P14_C3_annotations_corrected.Actn2_cell6.jpg,0,0
4504,7,5500000014_63X_20190816_S2_P14_C3_annotations_corrected.Actn2_cell7.jpg,3,4
4505,8,5500000014_63X_20190816_S2_P14_C3_annotations_corrected.Actn2_cell8.jpg,3,3
4506,9,5500000014_63X_20190816_S2_P14_C3_annotations_corrected.Actn2_cell9.jpg,3,4
4507,10,5500000014_63X_20190816_S2_P14_C3_annotations_corrected.Actn2_cell10.jpg,3,2
4508,1,5500000014_63X_20190816_S2_P14_C4_annotations_corrected.Actn2_cell1.jpg,3,3
4509,2,5500000014_63X_20190816_S2_P14_C4_annotations_corrected.Actn2_cell2.jpg,3,3
4510,3,5500000014_63X_20190816_S2_P14_C4_annotations_corrected.Actn2_cell3.jpg,3,4
4511,4,5500000014_63X_20190816_S2_P14_C4_annotations_corrected.Actn2_cell4.jpg,4,4
4512,5,5500000014_63X_20190816_S2_P14_C4_annotations_corrected.Actn2_cell5.jpg,3,3
4513,6,5500000014_63X_20190816_S2_P14_C4_annotations_corrected.Actn2_cell6.jpg,3,2
4514,7,5500000014_63X_20190816_S2_P14_C4_annotations_corrected.Actn2_cell7.jpg,3,2
4515,8,5500000014_63X_20190816_S2_P14_C4_annotations_corrected.Actn2_cell8.jpg,3,4
4516,9,5500000014_63X_20190816_S2_P14_C4_annotations_corrected.Actn2_cell9.jpg,4,4
4517,10,5500000014_63X_20190816_S2_P14_C4_annotations_corrected.Actn2_cell10.jpg,3,5
4518,1,5500000014_63X_20190816_S2_P14_C5_annotations_corrected.Actn2_cell1.jpg,3,3
4519,2,5500000014_63X_20190816_S2_P14_C5_annotations_corrected.Actn2_cell2.jpg,3,4
4520,3,5500000014_63X_20190816_S2_P14_C5_annotations_corrected.Actn2_cell3.jpg,3,4
4521,4,5500000014_63X_20190816_S2_P14_C5_annotations_corrected.Actn2_cell4.jpg,5,4
4522,5,5500000014_63X_20190816_S2_P14_C5_annotations_corrected.Actn2_cell5.jpg,5,4
4523,6,5500000014_63X_20190816_S2_P14_C5_annotations_corrected.Actn2_cell6.jpg,3,3
4524,7,5500000014_63X_20190816_S2_P14_C5_annotations_corrected.Actn2_cell7.jpg,3,3
4525,8,5500000014_63X_20190816_S2_P14_C5_annotations_corrected.Actn2_cell8.jpg,4,5
4526,9,5500000014_63X_20190816_S2_P14_C5_annotations_corrected.Actn2_cell9.jpg,4,4
4527,10,5500000014_63X_20190816_S2_P14_C5_annotations_corrected.Actn2_cell10.jpg,3,3
4528,1,5500000014_63X_20190816_S2_P15_C2_annotations_corrected.Actn2_cell1.jpg,4,4
4529,2,5500000014_63X_20190816_S2_P15_C2_annotations_corrected.Actn2_cell2.jpg,3,4
4530,3,5500000014_63X_20190816_S2_P15_C2_annotations_corrected.Actn2_cell3.jpg,3,2
4531,4,5500000014_63X_20190816_S2_P15_C2_annotations_corrected.Actn2_cell4.jpg,3,3
4532,5,5500000014_63X_20190816_S2_P15_C2_annotations_corrected.Actn2_cell5.jpg,3,3
4533,6,5500000014_63X_20190816_S2_P15_C2_annotations_corrected.Actn2_cell6.jpg,0,0
4534,7,5500000014_63X_20190816_S2_P15_C2_annotations_corrected.Actn2_cell7.jpg,0,0
4535,8,5500000014_63X_20190816_S2_P15_C2_annotations_corrected.Actn2_cell8.jpg,3,3
4536,9,5500000014_63X_20190816_S2_P15_C2_annotations_corrected.Actn2_cell9.jpg,3,3
4537,1,5500000014_63X_20190816_S2_P15_C3_annotations_corrected.Actn2_cell1.jpg,3,3
4538,2,5500000014_63X_20190816_S2_P15_C3_annotations_corrected.Actn2_cell2.jpg,2,2
4539,3,5500000014_63X_20190816_S2_P15_C3_annotations_corrected.Actn2_cell3.jpg,3,3
4540,4,5500000014_63X_20190816_S2_P15_C3_annotations_corrected.Actn2_cell4.jpg,3,3
4541,5,5500000014_63X_20190816_S2_P15_C3_annotations_corrected.Actn2_cell5.jpg,3,4
4542,6,5500000014_63X_20190816_S2_P15_C3_annotations_corrected.Actn2_cell6.jpg,3,4
4543,7,5500000014_63X_20190816_S2_P15_C3_annotations_corrected.Actn2_cell7.jpg,3,4
4544,8,5500000014_63X_20190816_S2_P15_C3_annotations_corrected.Actn2_cell8.jpg,1,2
4545,9,5500000014_63X_20190816_S2_P15_C3_annotations_corrected.Actn2_cell9.jpg,3,3
4546,10,5500000014_63X_20190816_S2_P15_C3_annotations_corrected.Actn2_cell10.jpg,1,1
4547,11,5500000014_63X_20190816_S2_P15_C3_annotations_corrected.Actn2_cell11.jpg,3,3
4548,12,5500000014_63X_20190816_S2_P15_C3_annotations_corrected.Actn2_cell12.jpg,3,4
4549,13,5500000014_63X_20190816_S2_P15_C3_annotations_corrected.Actn2_cell13.jpg,3,4
4550,1,5500000014_63X_20190816_S2_P15_C4_annotations_corrected.Actn2_cell1.jpg,3,4
4551,2,5500000014_63X_20190816_S2_P15_C4_annotations_corrected.Actn2_cell2.jpg,4,4
4552,3,5500000014_63X_20190816_S2_P15_C4_annotations_corrected.Actn2_cell3.jpg,4,4
4553,4,5500000014_63X_20190816_S2_P15_C4_annotations_corrected.Actn2_cell4.jpg,4,4
4554,5,5500000014_63X_20190816_S2_P15_C4_annotations_corrected.Actn2_cell5.jpg,4,4
4555,6,5500000014_63X_20190816_S2_P15_C4_annotations_corrected.Actn2_cell6.jpg,3,4
4556,7,5500000014_63X_20190816_S2_P15_C4_annotations_corrected.Actn2_cell7.jpg,3,4
4557,8,5500000014_63X_20190816_S2_P15_C4_annotations_corrected.Actn2_cell8.jpg,0,0
4558,9,5500000014_63X_20190816_S2_P15_C4_annotations_corrected.Actn2_cell9.jpg,-1,-1
4559,10,5500000014_63X_20190816_S2_P15_C4_annotations_corrected.Actn2_cell10.jpg,4,4
4560,11,5500000014_63X_20190816_S2_P15_C4_annotations_corrected.Actn2_cell11.jpg,5,5
4561,12,5500000014_63X_20190816_S2_P15_C4_annotations_corrected.Actn2_cell12.jpg,3,4
4562,1,5500000014_63X_20190816_S2_P15_C5_annotations_corrected.Actn2_cell1.jpg,3,4
4563,2,5500000014_63X_20190816_S2_P15_C5_annotations_corrected.Actn2_cell2.jpg,4,4
4564,3,5500000014_63X_20190816_S2_P15_C5_annotations_corrected.Actn2_cell3.jpg,4,4
4565,4,5500000014_63X_20190816_S2_P15_C5_annotations_corrected.Actn2_cell4.jpg,3,4
4566,5,5500000014_63X_20190816_S2_P15_C5_annotations_corrected.Actn2_cell5.jpg,4,4
4567,6,5500000014_63X_20190816_S2_P15_C5_annotations_corrected.Actn2_cell6.jpg,4,4
4568,7,5500000014_63X_20190816_S2_P15_C5_annotations_corrected.Actn2_cell7.jpg,3,4
4569,1,5500000014_63X_20190816_S2_P16_C2_annotations_corrected.Actn2_cell1.jpg,3,3
4570,2,5500000014_63X_20190816_S2_P16_C2_annotations_corrected.Actn2_cell2.jpg,3,2
4571,3,5500000014_63X_20190816_S2_P16_C2_annotations_corrected.Actn2_cell3.jpg,3,3
4572,4,5500000014_63X_20190816_S2_P16_C2_annotations_corrected.Actn2_cell4.jpg,3,4
4573,5,5500000014_63X_20190816_S2_P16_C2_annotations_corrected.Actn2_cell5.jpg,3,3
4574,6,5500000014_63X_20190816_S2_P16_C2_annotations_corrected.Actn2_cell6.jpg,4,5
4575,7,5500000014_63X_20190816_S2_P16_C2_annotations_corrected.Actn2_cell7.jpg,3,3
4576,8,5500000014_63X_20190816_S2_P16_C2_annotations_corrected.Actn2_cell8.jpg,3,4
4577,9,5500000014_63X_20190816_S2_P16_C2_annotations_corrected.Actn2_cell9.jpg,3,3
4578,1,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell1.jpg,3,3
4579,2,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell2.jpg,3,3
4580,3,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell3.jpg,3,3
4581,4,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell4.jpg,3,3
4582,5,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell5.jpg,3,3
4583,6,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell6.jpg,3,3
4584,7,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell7.jpg,3,3
4585,8,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell8.jpg,3,4
4586,9,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell9.jpg,1,1
4587,10,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell10.jpg,3,2
4588,11,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell11.jpg,3,3
4589,12,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell12.jpg,2,2
4590,1,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell1.jpg,3,4
4591,2,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell2.jpg,3,4
4592,3,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell3.jpg,3,3
4593,4,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell4.jpg,3,4
4594,5,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell5.jpg,3,4
4595,6,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell6.jpg,3,4
4596,7,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell7.jpg,-1,-1
4597,8,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell8.jpg,3,4
4598,9,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell9.jpg,3,3
4599,10,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell10.jpg,3,3
4600,11,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell11.jpg,3,3
4601,1,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell1.jpg,3,2
4602,2,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell2.jpg,3,2
4603,3,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell3.jpg,3,2
4604,4,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell4.jpg,3,3
4605,5,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell5.jpg,0,0
4606,6,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell6.jpg,3,3
4607,7,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell7.jpg,2,2
4608,8,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell8.jpg,3,3
4609,9,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell9.jpg,3,3
4610,10,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell10.jpg,3,3
4611,11,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell11.jpg,3,3
4612,12,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell12.jpg,3,3
4613,1,5500000014_63X_20190816_S2_P17_C3_annotations_corrected.Actn2_cell1.jpg,3,3
4614,2,5500000014_63X_20190816_S2_P17_C3_annotations_corrected.Actn2_cell2.jpg,3,3
4615,3,5500000014_63X_20190816_S2_P17_C3_annotations_corrected.Actn2_cell3.jpg,3,4
4616,4,5500000014_63X_20190816_S2_P17_C3_annotations_corrected.Actn2_cell4.jpg,3,4
4617,5,5500000014_63X_20190816_S2_P17_C3_annotations_corrected.Actn2_cell5.jpg,3,3
4618,6,5500000014_63X_20190816_S2_P17_C3_annotations_corrected.Actn2_cell6.jpg,3,3
4619,7,5500000014_63X_20190816_S2_P17_C3_annotations_corrected.Actn2_cell7.jpg,4,3
4620,8,5500000014_63X_20190816_S2_P17_C3_annotations_corrected.Actn2_cell8.jpg,3,3
4621,9,5500000014_63X_20190816_S2_P17_C3_annotations_corrected.Actn2_cell9.jpg,3,3
4622,10,5500000014_63X_20190816_S2_P17_C3_annotations_corrected.Actn2_cell10.jpg,3,3
4623,1,5500000014_63X_20190816_S2_P17_C4_annotations_corrected.Actn2_cell1.jpg,3,3
4624,2,5500000014_63X_20190816_S2_P17_C4_annotations_corrected.Actn2_cell2.jpg,3,3
4625,3,5500000014_63X_20190816_S2_P17_C4_annotations_corrected.Actn2_cell3.jpg,3,3
4626,4,5500000014_63X_20190816_S2_P17_C4_annotations_corrected.Actn2_cell4.jpg,3,3
4627,5,5500000014_63X_20190816_S2_P17_C4_annotations_corrected.Actn2_cell5.jpg,3,3
4628,1,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell1.jpg,3,3
4629,2,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell2.jpg,3,3
4630,3,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell3.jpg,3,1
4631,4,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell4.jpg,3,2
4632,5,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell5.jpg,3,3
4633,6,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell6.jpg,3,3
4634,7,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell7.jpg,3,4
4635,8,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell8.jpg,3,4
4636,9,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell9.jpg,3,3
4637,10,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell10.jpg,3,3
4638,11,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell11.jpg,3,4
4639,12,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell12.jpg,3,4
4640,13,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell13.jpg,3,3
4641,14,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell14.jpg,3,3
